Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Unit_Price,Discount,Sales,Cost,Region,State,City,Sales_Channel,Shipping_Mode,Delivery_Days,Payment_Method,Order_Status,Profit ,,,
O01497,1/1/2025,C0264,P014,1,49213,25,36909.75,43131.87,South,Telangana,Hyderabad,Marketplace,Express,4,Net Banking,Delivered,-6222.12,,,
O01498,11/11/2025,C0471,P002,1,29621,0,29621,27007,South,Telangana,Hyderabad,Marketplace,Standard,1,Card,Delivered,2614,,,
O01499,10/11/2025,C0206,P050,1,13287,35,9300.9,9270.61,South,Karnataka,Bengaluru,Website,Express,2,COD,Cancelled,30.29,,,
O01500,12/9/2025,C0235,P021,2,8908,0,17816,12653.66,East,Maharashtra,Pune,Mobile App,Express,5,COD,Delivered,5162.34,,,
O01501,12/9/2025,C0303,P025,2,25206,20,40329.6,41830.02,West,Maharashtra,Mumbai,Website,Same Day,1,Net Banking,Cancelled,-1500.42,,,
O01502,7/5/2025,C0245,P007,1,12311,-5,12311,7747.29,West,Telangana,Hyderabad,Website,Express,3,Card,Cancelled,4563.71,,,
O01503,12/24/2025,C0470,P048,1,47629,15,40484.65,38542.91,North,Telangana,Hyderabad,Marketplace,Same Day,2,UPI,Delivered,1941.74,,,
O01504,12/20/2025,C0483,P010,2,5108,-5,10216,9435.26,South,Telangana,Hyderabad,Website,Express,4,Net Banking,Delivered,780.74,,,
O02334,1/15/2025,C0277,P043,2,29202,-5,58404,44969.81,South,Telangana,Hyderabad,Mobile App,Standard,4,Card,Cancelled,13434.19,,,
O01506,11/13/2025,C0314,P001,4,39126,10,140853.6,148030.59,West,Telangana,Hyderabad,Website,Express,4,Card,Delivered,-7176.99,,,
O01507,7/16/2025,C0017,P029,2,32400,5,61560,55337.79,North,Telangana,Hyderabad,Mobile App,Express,Not Delivered,Card,Cancelled,6222.21,,,
O01508,7/19/2025,C0239,P050,1,6272,-5,6272,3858.96,North,Telangana,Hyderabad,Marketplace,Same Day,3,Card,Cancelled,2413.04,,,
O01509,8/11/2025,C0330,P008,4,30395,-5,121580,107187.61,West,Telangana,Hyderabad,Mobile App,Standard,6,Card,Cancelled,14392.39,,,
O01510,1/10/2025,C0132,P036,2,34272,15,58262.4,43030.01,North,Telangana,Hyderabad,Website,Express,5,UPI,Cancelled,15232.39,,,
O01511,7/17/2025,C0479,P008,2,9663,30,13528.2,16903.08,East,Karnataka,Bengaluru,Mobile App,Express,3,Card,Delivered,-3374.88,,,
O01512,2/1/2025,C0136,P035,3,41881,10,113078.7,114769.38,South,Telangana,Hyderabad,Marketplace,Express,3,Card,Cancelled,-1690.68,,,
O01513,24/08/2025,C0329,P038,1,31825,10,28642.5,22041.37,East,Telangana,Hyderabad,Marketplace,Express,1,UPI,Delivered,6601.13,,,
O01514,9/10/2025,C0249,P007,2,48881,5,92873.9,90826.28,North,Telangana,Hyderabad,Website,Standard,7,COD,Delivered,2047.62,,,
O01515,3/26/2025,C0110,P021,1,45745,20,36596,43269.32,West,Telangana,Hyderabad,Mobile App,Same Day,1,Card,Delivered,-6673.32,,,
O01516,27/05/2025,C0359,P030,1,24575,35,17202.5,21909.84,East,Telangana,Hyderabad,Mobile App,Express,5,Net Banking,Delivered,-4707.34,,,
O01517,2/20/2025,C0318,P006,1,15486,10,13937.4,9858.56,West,Telangana,Hyderabad,Website,Express,3,Card,Delivered,4078.84,,,
O01518,1/14/2025,C0120,P032,4,8431,0,33724,26922.16,East,Maharashtra,Mumbai,Mobile App,Express,1,UPI,Cancelled,6801.84,,,
O01519,27/09/2025,C0452,P032,5,37241,15,158274.25,142746.17,North,Karnataka,Bengaluru,Mobile App,Express,7,UPI,Delivered,15528.08,,,
O01520,7/9/2025,C0115,P048,1,2916,15,2478.6,2070.9,East,Telangana,Hyderabad,Marketplace,Standard,4,Card,Delivered,407.7,,,
O01521,4/5/2025,C0062,P013,1,34427,20,27541.6,32278.56,South,Telangana,Hyderabad,Marketplace,Express,4,Card,Delivered,-4736.96,,,
O01522,27/08/2025,Unknown,P035,4,1213,30,3396.4,3954.64,North,Maharashtra,Mumbai,Website,Express,3,UPI,Delivered,-558.24,,,
O01523,3/7/2025,C0160,P020,2,1325,35,1855,1875.88,West,Maharashtra,Pune,Marketplace,Express,4,COD,Cancelled,-20.88,,,
O01524,7/1/2025,C0361,P017,5,14859,30,52006.5,70452.93,North,Telangana,Hyderabad,Website,Express,5,Card,Cancelled,-18446.43,,,
O01525,7/16/2025,C0105,P039,3,34794,20,83505.6,69027.66,North,Telangana,Hyderabad,Marketplace,Express,6,Card,Cancelled,14477.94,,,
O01526,1/27/2025,C0429,P026,1,48512,5,46086.4,37275.98,South,Maharashtra,Mumbai,Mobile App,Same Day,3,Card,Cancelled,8810.42,,,
O01527,12/4/2025,C0270,P008,3,26738,20,64171.2,63103.97,North,Telangana,Hyderabad,Marketplace,Express,3,COD,Cancelled,1067.23,,,
O01528,11/9/2025,C0385,P007,1,22167,25,16625.25,15190.94,South,Maharashtra,Mumbai,Website,Express,6,Net Banking,Delivered,1434.31,,,
O01529,9/4/2025,C0272,P019,3,1960,5,5586,4943.2,South,Telangana,Hyderabad,Website,Standard,2,UPI,Cancelled,642.8,,,
O01530,3/22/2025,C0183,P025,1,15805,10,14224.5,13102.84,North,Maharashtra,Mumbai,Marketplace,Express,7,UPI,Delivered,1121.66,,,
O01531,9/18/2025,C0032,P031,5,37489,20,149956,171750.94,East,Telangana,Hyderabad,Mobile App,Express,7,Card,Cancelled,-21794.94,,,
O01532,9/21/2025,C0127,P001,4,24224,35,67827.2,68481.41,North,Maharashtra,Pune,Website,Express,5,UPI,Delivered,-654.21,,,
O01533,10/12/2025,Unknown,P003,3,22645,0,67935,59874.64,North,Karnataka,Bengaluru,Marketplace,Express,4,Card,Delivered,8060.36,,,
O01534,7/6/2025,C0082,P006,2,23627,20,37803.2,38054.97,North,Telangana,Hyderabad,Marketplace,Express,4,COD,Cancelled,-251.77,,,
O01535,10/26/2025,C0447,P032,4,29401,15,99963.4,88065.7,North,Telangana,Hyderabad,Mobile App,Same Day,7,Card,Cancelled,11897.7,,,
O01536,9/25/2025,C0295,P029,4,39936,20,127795.2,127414.48,East,Telangana,Hyderabad,Website,Standard,4,Net Banking,Delivered,380.72,,,
O01537,29/12/2025,C0234,P046,3,28086,30,58980.6,77059.28,West,Telangana,Hyderabad,Marketplace,Express,2,Card,Delivered,-18078.68,,,
O01538,11/16/2025,C0416,P047,1,15403,35,10782.1,11837.75,South,Telangana,Hyderabad,Marketplace,Express,5,COD,Cancelled,-1055.65,,,
O01539,12/9/2025,C0162,P009,5,33099,-5,165495,151090.08,West,Telangana,Hyderabad,Mobile App,Standard,3,Net Banking,Cancelled,14404.92,,,
O01540,29/09/2025,C0089,P005,2,23660,0,47320,35500.29,North,Telangana,Hyderabad,Marketplace,Standard,4,COD,Delivered,11819.71,,,
O01541,23/07/2025,C0417,P025,1,23671,25,17753.25,17347.27,East,Telangana,Hyderabad,Mobile App,Express,5,Net Banking,Cancelled,405.98,,,
O01542,12/16/2025,C0259,P035,4,31650,5,120270,87875.46,East,Maharashtra,Mumbai,Website,Standard,4,Card,Delivered,32394.54,,,
O01543,10/22/2025,C0016,P044,5,4028,0,20140,13708.95,South,Telangana,Hyderabad,Mobile App,Same Day,7,Card,Delivered,6431.05,,,
O01544,8/17/2025,C0416,P031,3,11920,35,25032,28109.03,East,Maharashtra,Mumbai,Website,Standard,4,COD,Delivered,-3077.03,,,
O01545,9/16/2025,C0228,P010,4,3573,20,11433.6,8870.42,South,Telangana,Hyderabad,Website,Standard,1,Card,Delivered,2563.18,,,
O01546,5/20/2025,C0183,P022,5,29675,20,118700,102912.18,South,Telangana,Hyderabad,Website,Express,5,Card,Delivered,15787.82,,,
O01547,6/19/2025,C0103,P027,5,25065,10,112792.5,75871.56,West,Maharashtra,Mumbai,Mobile App,Express,5,COD,Delivered,36920.94,,,
O01548,10/20/2025,C0218,P001,1,20680,25,15510,16264.12,South,Telangana,Hyderabad,Website,Express,1,UPI,Cancelled,-754.12,,,
O01549,10/16/2025,C0100,P033,3,1926,30,4044.6,4443.97,East,Karnataka,Bengaluru,Website,Express,2,COD,Delivered,-399.37,,,
O01550,12/31/2025,C0408,P026,4,26905,25,80715,83061.32,East,Telangana,Hyderabad,Marketplace,Express,1,Card,Cancelled,-2346.32,,,
O01551,18/01/2025,C0391,P026,5,10140,30,35490,32470.43,North,Telangana,Hyderabad,Mobile App,Express,2,Net Banking,Delivered,3019.57,,,
O01552,30/12/2025,C0332,P020,1,1087,-5,1087,735.03,South,Telangana,Hyderabad,Mobile App,Standard,3,UPI,Cancelled,351.97,,,
O01553,3/19/2025,C0077,P041,1,9865,15,8385.25,9252.15,South,Karnataka,Bengaluru,Website,Express,4,UPI,Delivered,-866.9,,,
O01554,10/18/2025,C0001,P046,5,10925,25,40968.75,38625.64,East,Telangana,Hyderabad,Website,Standard,4,Card,Delivered,2343.11,,,
O01555,7/20/2025,C0137,P005,2,42268,0,84536,51614.18,West,Telangana,Hyderabad,Website,Standard,6,Net Banking,Delivered,32921.82,,,
O01556,5/18/2025,C0153,P025,1,2632,10,2368.8,2331.22,North,Telangana,Hyderabad,Mobile App,Express,5,Card,Delivered,37.58,,,
O01557,14/06/2025,C0261,P031,5,36155,5,171736.25,167670.19,East,Telangana,Hyderabad,Marketplace,Same Day,3,COD,Delivered,4066.06,,,
O01558,1/20/2025,C0337,P047,3,47862,35,100510.2,130836.26,South,Telangana,Hyderabad,Mobile App,Express,3,Net Banking,Cancelled,-30326.06,,,
O01559,4/4/2025,C0471,P035,3,35285,15,89976.75,100331.19,East,Telangana,Hyderabad,Website,Standard,2,COD,Cancelled,-10354.44,,,
O01560,3/17/2025,C0019,P014,2,21517,35,30123.8,29548.67,South,Telangana,Hyderabad,Website,Standard,4,UPI,Delivered,575.13,,,
O01561,8/24/2025,C0468,P045,4,32834,0,131336,103482.43,East,Telangana,Hyderabad,Marketplace,Express,6,Card,Delivered,27853.57,,,
O01562,9/28/2025,C0028,P050,2,36868,0,73736,49900.26,West,Telangana,Hyderabad,Website,Express,1,Card,Delivered,23835.74,,,
O01563,21/04/2025,C0105,P014,1,17424,0,17424,16135.61,East,Karnataka,Bengaluru,Website,Express,1,UPI,Delivered,1288.39,,,
O01564,11/2/2025,C0040,P029,1,46254,35,32377.8,27822,North,Telangana,Hyderabad,Mobile App,Standard,7,COD,Cancelled,4555.8,,,
O01565,12/11/2025,C0353,P029,4,43548,25,130644,133892,West,Telangana,Hyderabad,Marketplace,Express,6,Card,Delivered,-3248,,,
O01566,8/22/2025,C0410,P039,2,16014,0,32028,23271.76,West,Telangana,Hyderabad,Mobile App,Express,6,Card,Cancelled,8756.24,,,
O01567,14/05/2025,C0172,P011,4,47934,0,191736,126238.79,East,Maharashtra,Mumbai,Mobile App,Express,3,Card,Cancelled,65497.21,,,
O01568,12/21/2025,C0216,P011,5,31579,20,126316,113291.98,South,Telangana,Hyderabad,Website,Standard,7,Card,Cancelled,13024.02,,,
O01569,10/3/2025,C0458,P031,3,30871,35,64829.1,80839.95,East,Telangana,Hyderabad,Marketplace,Same Day,7,Card,Delivered,-16010.85,,,
O01570,1/15/2025,C0231,P030,3,37125,35,77962.5,95077.3,East,Karnataka,Bengaluru,Mobile App,Express,3,Net Banking,Cancelled,-17114.8,,,
O01571,7/15/2025,C0084,P025,3,10492,35,22033.2,23687.39,North,Karnataka,Bengaluru,Marketplace,Express,2,Net Banking,Cancelled,-1654.19,,,
O01572,7/25/2025,C0258,P029,2,10522,0,21044,16021.2,North,Karnataka,Bengaluru,Mobile App,Express,7,Net Banking,Cancelled,5022.8,,,
O01573,17/12/2025,C0404,P002,1,24742,30,17319.4,22061.28,East,Karnataka,Bengaluru,Website,Standard,2,Card,Delivered,-4741.88,,,
O01574,10/14/2025,C0140,P006,4,45592,0,182368,141271.24,West,Maharashtra,Pune,Mobile App,Express,2,Net Banking,Delivered,41096.76,,,
O01575,4/22/2025,C0399,P010,2,30295,15,51501.5,39066.78,North,Maharashtra,Mumbai,Website,Same Day,2,Card,Delivered,12434.72,,,
O01576,11/14/2025,C0387,P015,5,19654,35,68789,65895.12,East,Telangana,Hyderabad,Website,Express,3,COD,Delivered,2893.88,,,
O01577,1/5/2025,C0318,P027,1,44322,10,39889.8,32820.03,North,Telangana,Hyderabad,Website,Standard,6,Net Banking,Cancelled,7069.77,,,
O01578,11/21/2025,C0327,P025,3,41639,0,124917,79960.6,West,Maharashtra,Mumbai,Website,Standard,4,Net Banking,Delivered,44956.4,,,
O01579,2/9/2025,C0152,P019,3,9939,30,20871.9,19263.38,West,Telangana,Hyderabad,Mobile App,Express,4,Net Banking,Cancelled,1608.52,,,
O01580,8/22/2025,C0084,P010,1,5888,35,4121.6,4530.99,East,Telangana,Hyderabad,Website,Express,6,Net Banking,Cancelled,-409.39,,,
O01581,10/25/2025,C0272,P007,1,38438,0,38438,31563.11,North,Maharashtra,Pune,Mobile App,Express,3,COD,Cancelled,6874.89,,,
O01582,11/4/2025,C0054,P043,1,19444,0,19444,16926.85,South,Telangana,Hyderabad,Mobile App,Express,4,Net Banking,Delivered,2517.15,,,
O01583,26/04/2025,C0095,P041,1,49674,30,34771.8,38321.45,East,Maharashtra,Mumbai,Mobile App,Standard,6,COD,Delivered,-3549.65,,,
O01584,29/11/2025,C0022,P029,2,11000,0,22000,13831.73,West,Telangana,Hyderabad,Mobile App,Same Day,4,UPI,Delivered,8168.27,,,
O01585,3/8/2025,C0400,P011,3,16343,20,39223.2,38717.22,South,Telangana,Hyderabad,Website,Standard,3,UPI,Delivered,505.98,,,
O01586,3/25/2025,C0228,P018,4,21031,10,75711.6,65771.69,South,Telangana,Hyderabad,Website,Standard,4,Card,Cancelled,9939.91,,,
O01587,15/08/2025,C0271,P043,3,40919,30,85929.9,79503.74,North,Maharashtra,Pune,Mobile App,Express,1,Card,Delivered,6426.16,,,
O01588,6/3/2025,C0365,P041,5,20868,25,78255,62648.62,West,Telangana,Hyderabad,Marketplace,Standard,7,Net Banking,Cancelled,15606.38,,,
O01589,5/14/2025,C0444,P044,1,4781,35,3346.7,3203.85,West,Maharashtra,Pune,Mobile App,Standard,6,Card,Delivered,142.85,,,
O01590,5/14/2025,C0263,P016,5,15911,0,79555,71552.27,East,Telangana,Hyderabad,Website,Same Day,2,UPI,Delivered,8002.73,,,
O01591,1/12/2025,C0356,P036,5,38177,20,152708,121707,South,Telangana,Hyderabad,Mobile App,Express,1,Card,Cancelled,31001,,,
O01969,23/11/2025,C0149,P002,2,28893,0,57786,45782.28,East,Telangana,Hyderabad,Mobile App,Standard,4,Card,Delivered,12003.72,,,
O01593,12/11/2025,C0040,P049,2,40190,30,56266,65492.93,West,Telangana,Hyderabad,Marketplace,Same Day,3,Card,Delivered,-9226.93,,,
O01594,12/1/2025,C0420,P035,2,34456,20,55129.6,61832.87,North,Telangana,Hyderabad,Mobile App,Express,5,Net Banking,Delivered,-6703.27,,,
O01595,11/8/2025,C0076,P006,1,37420,30,26194,26465.47,North,Karnataka,Bengaluru,Website,Standard,4,Card,Delivered,-271.47,,,
O01596,5/27/2025,C0001,P006,1,40485,0,40485,35571.27,West,Telangana,Hyderabad,Mobile App,Express,4,Net Banking,Delivered,4913.73,,,
O01597,3/31/2025,C0326,P026,1,35851,25,26888.25,25198.43,South,Karnataka,Bengaluru,Website,Express,3,Card,Cancelled,1689.82,,,
O01598,1/9/2025,C0058,P042,1,12858,15,10929.3,11420.38,East,Telangana,Hyderabad,Website,Same Day,7,Net Banking,Delivered,-491.08,,,
O01599,6/18/2025,C0292,P043,4,34668,15,117871.2,122976.14,East,Maharashtra,Mumbai,Website,Express,6,Card,Cancelled,-5104.94,,,
O01600,11/12/2025,C0087,P007,4,37045,35,103726,98341.48,North,Maharashtra,Pune,Marketplace,Express,4,Net Banking,Delivered,5384.52,,,
O01601,10/22/2025,Unknown,P011,2,6698,0,13396,8367.94,South,Telangana,Hyderabad,Mobile App,Standard,2,Card,Cancelled,5028.06,,,
O01602,13/04/2025,C0384,P037,2,18826,0,37652,25688.12,West,Telangana,Hyderabad,Mobile App,Standard,4,Card,Delivered,11963.88,,,
O01603,9/13/2025,C0033,P024,4,49572,0,198288,138042.3,West,Telangana,Hyderabad,Website,Same Day,3,Net Banking,Delivered,60245.7,,,
O01604,2/10/2025,C0106,P026,4,21520,25,64560,67572.43,South,Telangana,Hyderabad,Mobile App,Same Day,1,COD,Delivered,-3012.43,,,
O01605,5/27/2025,C0213,P036,3,42580,10,114966,108162.96,North,Telangana,Hyderabad,Website,Standard,7,Net Banking,Delivered,6803.04,,,
O01606,2/16/2025,C0077,P024,3,23473,25,52814.25,43003.4,West,Maharashtra,Mumbai,Mobile App,Express,4,Net Banking,Delivered,9810.85,,,
O01607,3/14/2025,C0264,P049,4,47665,20,152528,179581.21,West,Telangana,Hyderabad,Marketplace,Express,5,COD,Cancelled,-27053.21,,,
O01608,12/10/2025,C0282,P039,4,28165,0,112660,97913.06,East,Telangana,Hyderabad,Mobile App,Express,3,Card,Delivered,14746.94,,,
O01609,21/12/2025,C0018,P030,3,30639,30,64341.9,74870.9,West,Telangana,Hyderabad,Mobile App,Express,4,Net Banking,Delivered,-10529,,,
O01610,6/4/2025,C0178,P042,5,42387,10,190741.5,196030.98,West,Telangana,Hyderabad,Marketplace,Standard,4,UPI,Delivered,-5289.48,,,
O01611,10/9/2025,C0097,P019,1,5628,15,4783.8,4524.2,East,Telangana,Hyderabad,Mobile App,Express,5,Net Banking,Cancelled,259.6,,,
O01612,16/04/2025,C0085,P033,2,12022,20,19235.2,20121.82,East,Maharashtra,Pune,Website,Standard,7,Card,Cancelled,-886.62,,,
O01613,15/03/2025,C0487,P001,4,14853,15,50500.2,49818.98,South,Telangana,Hyderabad,Mobile App,Same Day,7,Card,Delivered,681.22,,,
O01614,5/1/2025,C0104,P010,5,21907,20,87628,78600.07,West,Maharashtra,Mumbai,Website,Express,3,Card,Cancelled,9027.93,,,
O01615,1/9/2025,C0101,P011,2,6562,10,11811.6,9879.42,North,Telangana,Hyderabad,Mobile App,Express,7,COD,Delivered,1932.18,,,
O01616,2/10/2025,C0477,P036,5,38019,25,142571.25,171794.64,South,Telangana,Hyderabad,Website,Same Day,7,Card,Delivered,-29223.39,,,
O01617,7/30/2025,C0045,P034,5,44266,35,154931,146667.17,South,Telangana,Hyderabad,Website,Express,1,UPI,Cancelled,8263.83,,,
O01618,11/21/2025,C0232,P007,3,16326,15,41631.3,34562.39,North,Telangana,Hyderabad,Mobile App,Express,1,Card,Delivered,7068.91,,,
O01619,12/25/2025,C0008,P024,4,14567,5,55354.6,48743.09,South,Telangana,Hyderabad,Website,Standard,4,Card,Cancelled,6611.51,,,
O01620,5/22/2025,C0079,P050,4,45988,30,128766.4,130115.35,North,Telangana,Hyderabad,Mobile App,Express,4,UPI,Delivered,-1348.95,,,
O01621,7/17/2025,C0067,P031,1,37025,15,31471.25,32727.05,South,Telangana,Hyderabad,Website,Same Day,2,UPI,Delivered,-1255.8,,,
O01622,8/22/2025,C0043,P032,5,36916,10,166122,117990.68,West,Telangana,Hyderabad,Website,Standard,2,Card,Delivered,48131.32,,,
O01623,6/8/2025,C0275,P034,2,3306,5,6281.4,6039.7,East,Karnataka,Bengaluru,Mobile App,Express,5,COD,Cancelled,241.7,,,
O01624,7/10/2025,C0064,P016,4,20597,-5,82388,66781.13,West,Maharashtra,Pune,Marketplace,Express,6,COD,Delivered,15606.87,,,
O01625,1/10/2025,C0437,P022,2,4270,35,5978,6081.36,North,Telangana,Hyderabad,Mobile App,Same Day,5,COD,Delivered,-103.36,,,
O00379,29/09/2025,C0098,P032,1,20436,20,16348.8,14032.71,North,Telangana,Hyderabad,Website,Standard,6,UPI,Delivered,2316.09,,,
O01627,9/4/2025,C0490,P006,5,7975,15,33893.75,25418.69,North,Telangana,Hyderabad,Website,Express,1,UPI,Delivered,8475.06,,,
O01628,5/4/2025,C0050,P017,5,20638,0,103190,75426.87,North,Karnataka,Bengaluru,Marketplace,Express,2,UPI,Cancelled,27763.13,,,
O01629,1/15/2025,C0120,P041,4,44013,0,176052,114784.36,West,Maharashtra,Pune,Mobile App,Same Day,4,Card,Cancelled,61267.64,,,
O01630,12/16/2025,C0379,P008,1,17389,30,12172.3,11041.03,East,Telangana,Hyderabad,Mobile App,Standard,3,COD,Cancelled,1131.27,,,
O01631,3/27/2025,C0039,P032,1,31788,20,25430.4,25626.06,West,Telangana,Hyderabad,Mobile App,Express,3,UPI,Cancelled,-195.66,,,
O01632,8/12/2025,C0320,P046,3,14763,-5,44289,28491.03,North,Telangana,Hyderabad,Marketplace,Express,5,UPI,Cancelled,15797.97,,,
O01633,10/22/2025,C0244,P017,5,3202,35,11207,11338.54,North,Telangana,Hyderabad,Marketplace,Express,2,Card,Cancelled,-131.54,,,
O01634,5/24/2025,C0008,P050,3,39317,35,82565.7,103560.07,South,Telangana,Hyderabad,Marketplace,Same Day,7,UPI,Delivered,-20994.37,,,
O01635,1/2/2025,C0410,P035,5,6932,20,27728,22406.57,West,Telangana,Hyderabad,Mobile App,Express,7,COD,Delivered,5321.43,,,
O01636,1/7/2025,C0442,P002,4,26240,25,78720,88718.28,West,Telangana,Hyderabad,Mobile App,Express,3,COD,Cancelled,-9998.28,,,
O01637,7/5/2025,C0427,P038,4,49527,35,138675.6,163217.35,South,Telangana,Hyderabad,Website,Standard,4,COD,Cancelled,-24541.75,,,
O01638,6/29/2025,C0258,P017,1,9632,-5,9632,9015.84,East,Maharashtra,Pune,Website,Express,4,COD,Delivered,616.16,,,
O01639,3/15/2025,C0111,P048,1,38986,-5,38986,27769.27,West,Telangana,Hyderabad,Marketplace,Express,1,Card,Cancelled,11216.73,,,
O01640,15/07/2025,C0279,P020,4,922,10,3319.2,3216.34,East,Telangana,Hyderabad,Mobile App,Express,5,COD,Delivered,102.86,,,
O01641,10/18/2025,C0398,P022,1,35512,25,26634,32565.31,North,Telangana,Hyderabad,Mobile App,Express,3,Card,Delivered,-5931.31,,,
O01642,7/3/2025,C0465,P021,2,41579,5,79000.1,67046.09,South,Telangana,Hyderabad,Mobile App,Express,4,Net Banking,Cancelled,11954.01,,,
O01643,6/11/2025,C0472,P029,3,23301,-5,69903,62491.94,West,Telangana,Hyderabad,Website,Express,6,COD,Delivered,7411.06,,,
O01644,7/18/2025,C0208,P023,5,1748,25,6555,7099.02,East,Telangana,Hyderabad,Website,Express,2,Net Banking,Delivered,-544.02,,,
O01645,4/10/2025,C0052,P014,2,25631,0,51262,35515.01,East,Karnataka,Bengaluru,Marketplace,Express,4,Card,Delivered,15746.99,,,
O01646,6/16/2025,C0470,P014,2,14504,35,20305.6,21883.97,North,Telangana,Hyderabad,Website,Same Day,2,COD,Delivered,-1578.37,,,
O01647,3/2/2025,C0298,P047,4,31254,0,125016,104303.26,South,Maharashtra,Mumbai,Marketplace,Express,3,Net Banking,Cancelled,20712.74,,,
O01648,12/27/2025,C0417,P024,4,29037,20,92918.4,107399.27,East,Karnataka,Bengaluru,Mobile App,Standard,2,Net Banking,Cancelled,-14480.87,,,
O01649,1/20/2025,C0282,P017,3,7289,25,16400.25,18411.75,West,Telangana,Hyderabad,Website,Standard,7,COD,Cancelled,-2011.5,,,
O01650,11/24/2025,C0324,P022,1,34175,15,29048.75,22103.71,South,Maharashtra,Mumbai,Mobile App,Same Day,2,Net Banking,Delivered,6945.04,,,
O01651,5/2/2025,C0371,P006,2,37995,15,64591.5,71706.02,West,Telangana,Hyderabad,Website,Express,7,Card,Delivered,-7114.52,,,
O01652,4/12/2025,C0421,P006,2,42685,15,72564.5,53120.62,North,Telangana,Hyderabad,Website,Standard,4,UPI,Delivered,19443.88,,,
O01653,2/4/2025,C0061,P016,4,8749,30,24497.2,21869.77,North,Maharashtra,Mumbai,Website,Standard,5,Card,Delivered,2627.43,,,
O01654,11/16/2025,C0249,P024,4,40471,5,153789.8,126508.67,West,Telangana,Hyderabad,Marketplace,Express,2,Card,Delivered,27281.13,,,
O01655,28/03/2025,C0027,P015,5,18975,0,94875,68237.74,South,Telangana,Hyderabad,Website,Express,2,Card,Cancelled,26637.26,,,
O01656,9/18/2025,C0019,P046,4,26531,5,100817.8,88717.02,East,Telangana,Hyderabad,Mobile App,Standard,4,Card,Delivered,12100.78,,,
O01657,30/03/2025,C0149,P047,4,11979,20,38332.8,37373.05,East,Telangana,Hyderabad,Marketplace,Express,7,Net Banking,Cancelled,959.75,,,
O01658,13/07/2025,C0375,P017,4,15070,20,48224,52086.57,West,Karnataka,Bengaluru,Marketplace,Express,4,Net Banking,Delivered,-3862.57,,,
O01659,10/17/2025,C0072,P018,2,35208,-5,70416,60019.21,North,Telangana,Hyderabad,Website,Express,1,COD,Delivered,10396.79,,,
O01660,5/27/2025,C0420,P010,2,2495,5,4740.5,3807.89,North,Telangana,Hyderabad,Website,Express,3,Card,Cancelled,932.61,,,
O01661,8/5/2025,C0309,P043,1,3577,35,2503.9,2944.48,North,Karnataka,Bengaluru,Website,Express,4,COD,Cancelled,-440.58,,,
O01662,1/5/2025,C0204,P031,2,9916,25,14874,12873.68,East,Telangana,Hyderabad,Marketplace,Express,2,Card,Cancelled,2000.32,,,
O01663,15/08/2025,C0166,P013,5,47585,-5,237925,212416.52,South,Maharashtra,Mumbai,Website,Express,3,Card,Cancelled,25508.48,,,
